Info Date,Ticker,Company,Sector,Market Cap,Shares Outstanding,Open,Close,Volume,Change (%)
2025-04-15,PLY,Playside Studios Ltd,Media & Entertainment,69567763.12,409222136.0,0.17,0.17,236346.0,0.0
2025-04-15,RCE,Recce Pharmaceuticals Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",69561485.1,231871617.0,0.3,0.3,191308.0,0.0
2025-04-15,SEG,Sports Entertainment Group Ltd,Media & Entertainment,69363972.0,277455888.0,0.23,0.25,7064.0,8.7
2025-04-15,MAM,Microequities Asset Management Group Ltd,Financial Services,69006843.88,132705469.0,0.52,0.52,3.0,0.0
2025-04-15,CXL,CALIX Ltd,Materials,68686915.52,214646611.0,0.285,0.32,406794.0,12.28
2025-04-15,CZR,CZR Resources Ltd,Materials,68653047.63,236734647.0,0.295,0.29,733195.0,-1.69
2025-04-15,CUE,CUE Energy Resources Ltd,Energy,68511077.15,699092624.0,0.1,0.098,255608.0,-2.0
2025-04-15,EZZ,EZZ Life Science Holdings Ltd,Consumer Discretionary Distribution & Retail,68401140.0,47173200.0,1.55,1.45,17332.0,-6.45
2025-04-15,EWC,Energy World Corporation Ltd,Utilities,67736267.41,3078921246.0,0.016,0.022,1539109.0,37.5
2025-04-15,HCH,Hot Chili Ltd,Materials,67460286.31,151596149.0,0.455,0.445,344684.0,-2.2
2025-04-15,HRN,Horizon Gold Ltd,Materials,67350564.2,144839923.0,0.445,0.465,15513.0,4.49
2025-04-15,ELS,Elsight Ltd,Technology Hardware & Equipment,66985248.07,181041211.0,0.37,0.37,42737.0,0.0
2025-04-15,ABY,Adore Beauty Group Ltd,Consumer Discretionary Distribution & Retail,66710128.88,93957928.0,0.74,0.71,2126.0,-4.05
2025-04-15,AYA,ARTRYA Ltd,Health Care Equipment & Services,66525750.31,112755509.0,0.585,0.59,66739.0,0.85
2025-04-15,EGG,Enero Group Ltd,Media & Entertainment,66236638.33,90735121.0,0.61,0.73,418567.0,19.67
2025-04-15,JGH,Jade Gas Holdings Ltd,Materials,65786532.67,1686834171.0,0.04,0.039,2310466.0,-2.5
2025-04-15,BDM,Burgundy Diamond Mines Ltd,Materials,65381284.6,1421332274.0,0.046,0.046,0.0,0.0
2025-04-15,ACQ,Acorn Capital Investment Fund Ltd,Not Applic,65191129.41,89302917.0,0.72,0.73,10613.0,1.39
2025-04-15,HIT,Hitech Group Australia Ltd,Commercial & Professional Services,64719000.0,42300000.0,1.57,1.53,28152.0,-2.55
2025-04-15,CAF,Centrepoint Alliance Ltd,Financial Services,64636613.93,198881889.0,0.33,0.325,682248.0,-1.52
2025-04-15,GBR,Great Boulder Resources Ltd,Materials,64627914.77,760328409.0,0.083,0.085,7494900.0,2.41
2025-04-15,FML,Focus Minerals Ltd,Materials,64475695.12,286558645.0,0.23,0.225,8265.0,-2.17
2025-04-15,AGR,Aguia Resources Ltd,Materials,64457040.78,1401240017.0,0.045,0.046,1025207.0,2.22
2025-04-15,WA8,Warriedar Resources Ltd,Materials,64111094.6,956882009.0,0.066,0.067,8424293.0,1.52
2025-04-15,LIS,Li-S Energy Ltd,Capital Goods,64020023.0,640200230.0,0.11,0.1,56320.0,-9.09
2025-04-15,REX,Regional Express Holdings Ltd,Transportation,63967233.23,113216342.0,0.565,0.565,0.0,0.0
2025-04-15,CNB,Carnaby Resources Ltd,Materials,63948880.52,228388859.0,0.25,0.28,194469.0,12.0
2025-04-15,ATH,Alterity Therapeutics Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",63891594.8,9127370686.0,0.008,0.007,1016128.0,-12.5
2025-04-15,WKT,Walkabout Resources Ltd,Materials,63769837.84,671261451.0,0.095,0.095,0.0,0.0
2025-04-15,BMT,Beamtree Holdings Ltd,Health Care Equipment & Services,63752486.82,289784031.0,0.22,0.22,0.0,0.0
2025-04-15,ATP,Atlas Pearls Ltd,Consumer Durables & Apparel,63661174.24,439042581.0,0.14,0.145,931198.0,3.57
2025-04-15,SS1,Sun Silver Ltd,Materials,63628769.16,96407226.0,0.695,0.66,507445.0,-5.04
2025-04-15,SWF,Selfwealth Ltd,Financial Services,63501584.03,230914851.0,0.2775,0.275,164150.0,-0.9
2025-04-15,PSC,Prospect Resources Ltd,Materials,62992927.91,572662981.0,0.11,0.11,0.0,0.0
2025-04-15,RIM,Rimfire Pacific Mining Ltd,Materials,62947347.33,2517893893.0,0.027,0.025,2557630.0,-7.41
2025-04-15,DSK,Dusk Group Ltd,Consumer Discretionary Distribution & Retail,62890543.65,62267865.0,1.02,1.01,228834.0,-0.98
2025-04-15,AV1,Adveritas Ltd,Software & Services,62663915.4,793214119.0,0.079,0.079,238.0,0.0
2025-04-15,WAA,Wam Active Ltd,Not Applic,62234438.31,76361274.0,0.83,0.815,72795.0,-1.81
2025-04-15,EUR,European Lithium Ltd,Materials,62142802.95,1445181464.0,0.044,0.043,1835306.0,-2.27
2025-04-15,PIQ,Proteomics International Laboratories Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",61571277.46,131002718.0,0.48,0.47,108223.0,-2.08
2025-04-15,PLL,Piedmont Lithium Inc,Materials,61563922.2,621857800.0,0.099,0.099,1119370.0,0.0
2025-04-15,PNC,Pioneer Credit Ltd,Financial Services,61074110.72,160721344.0,0.395,0.38,134227.0,-3.8
2025-04-15,KGL,KGL Resources Ltd,Materials,60923988.14,692318047.0,0.092,0.088,627741.0,-4.35
2025-04-15,PCK,Painchek Ltd,Health Care Equipment & Services,60783320.27,1841918796.0,0.033,0.033,898583.0,0.0
2025-04-15,3DP,Pointerra Ltd,Software & Services,60380759.77,805076797.0,0.075,0.075,685425.0,0.0
2025-04-15,RWL,Rubicon Water Ltd,Technology Hardware & Equipment,60173774.5,240695098.0,0.25,0.25,0.0,0.0
2025-04-15,EPY,Earlypay Ltd,Financial Services,59886000.24,272209092.0,0.22,0.22,163211.0,0.0
2025-04-15,SHG,Singular Health Group Ltd,Health Care Equipment & Services,59806014.75,265804510.0,0.225,0.225,238377.0,0.0
2025-04-15,SB2,Salter Brothers Emerging Companies Ltd,Not Applic,59713215.1,85304593.0,0.67,0.7,30062.0,4.48
2025-04-15,LKE,Lake Resources N.L.,Materials,59503943.04,1803149789.0,0.034,0.033,435990.0,-2.94
2025-04-15,SIO,Simonds Group Ltd,Consumer Durables & Apparel,59384564.25,359906450.0,0.165,0.165,0.0,0.0
2025-04-15,KAU,Kaiser Reef Ltd,Materials,58637376.0,325763200.0,0.175,0.18,2704911.0,2.86
2025-04-15,RSH,Respiri Ltd,Health Care Equipment & Services,58285256.29,1575277197.0,0.036,0.037,361936.0,2.78
2025-04-15,PNR,Pantoro Ltd,Materials,58097312.85,387315419.0,0.16,0.15,8021493.0,-6.25
2025-04-15,4DS,4DS Memory Ltd,Semiconductors & Semiconductor Equipment,58067383.18,2002323558.0,0.027,0.029,2839988.0,7.41
2025-04-15,BOL,Boom Logistics Ltd,Capital Goods,57855968.82,41032602.0,1.43,1.41,8337.0,-1.4
2025-04-15,HAV,Havilah Resources Ltd,Materials,57673570.32,339256296.0,0.18,0.17,38887.0,-5.56
2025-04-15,CMP,Compumedics Ltd,Health Care Equipment & Services,57665368.2,192217894.0,0.29,0.3,86243.0,3.45
2025-04-15,A1G,African Gold Ltd,Materials,57602379.12,480019826.0,0.125,0.12,1425237.0,-4.0
2025-04-15,ESR,Estrella Resources Ltd,Materials,57454232.19,2051936864.0,0.025,0.028,3779626.0,12.0
2025-04-15,AS1,Asara Resources Ltd,Materials,57261248.1,1101177848.0,0.052,0.052,888799.0,0.0
2025-04-15,TRE,Toubani Resources Ltd,Materials,57239989.75,228959959.0,0.235,0.25,818442.0,6.38
2025-04-15,PCL,Pancontinental Energy NL,Energy,56956100.97,8136585853.0,0.007,0.007,4149363.0,0.0
2025-04-15,HAS,Hastings Technology Metals Ltd,Materials,56659840.2,188866134.0,0.295,0.3,156604.0,1.69
2025-04-15,PFG,Prime Financial Group Ltd,Financial Services,56374509.62,256247771.0,0.22,0.22,685.0,0.0
2025-04-15,DRE,Dreadnought Resources Ltd,Materials,56038000.0,4669833333.0,0.013,0.012,6573272.0,-7.69
2025-04-15,YOJ,Yojee Ltd,Software & Services,55786237.67,318778501.0,0.175,0.175,19042.0,0.0
2025-04-15,KNB,Koonenberry Gold Ltd,Materials,55516294.5,940954144.0,0.065,0.059,49900992.0,-9.23
2025-04-15,FEG,Far East Gold Ltd,Materials,55054117.95,367027453.0,0.14,0.15,15484.0,7.14
2025-04-15,CPV,Clearvue Technologies Ltd,Capital Goods,54981097.17,268200474.0,0.205,0.205,100233.0,0.0
2025-04-15,B4P,Beforepay Group Ltd,Financial Services,54980075.04,48228136.0,1.21,1.14,241089.0,-5.79
2025-04-15,RKN,Reckon Ltd,Software & Services,54947993.52,113294832.0,0.48,0.485,13308.0,1.04
2025-04-15,BNZ,BENZ Mining Corp,Materials,54485047.68,129726304.0,0.42,0.42,0.0,0.0
2025-04-15,DBF,Duxton Farms Ltd,"Food, Beverage & Tobacco",54327676.92,41157331.0,1.4,1.32,15240.0,-5.71
2025-04-15,DCC,Digitalx Ltd,Software & Services,54163074.87,1203623886.0,0.041,0.045,5582654.0,9.76
2025-04-15,MVP,Medical Developments International Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",54075995.52,112658324.0,0.48,0.48,147097.0,0.0
2025-04-15,MDR,Medadvisor Ltd,Health Care Equipment & Services,53794407.33,597715637.0,0.091,0.09,1590789.0,-1.1
2025-04-15,MCM,MC Mining Ltd,Energy,53756112.85,571873541.0,0.094,0.094,0.0,0.0
2025-04-15,RAD,Radiopharm Theranostics Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",53681543.27,2333980142.0,0.023,0.023,1739094.0,0.0
2025-04-15,TER,Terracom Ltd,Energy,53664737.75,800966235.0,0.07,0.067,2003199.0,-4.29
2025-04-15,AHL,Adrad Holdings Ltd,Automobiles & Components,53660054.58,81303113.0,0.66,0.66,21541.0,0.0
2025-04-15,BWF,Blackwall Ltd,Financial Services,52857808.29,167802566.0,0.315,0.315,26.0,0.0
2025-04-15,SHM,Shriro Holdings Ltd,Consumer Durables & Apparel,52775320.48,77897152.0,0.695,0.6775,3012.0,-2.52
2025-04-15,FXG,FELIX Gold Ltd,Materials,52625021.76,328906386.0,0.14,0.16,2165936.0,14.29
2025-04-15,KAI,Kairos Minerals Ltd,Materials,52618243.78,2630912189.0,0.02,0.02,95238.0,0.0
2025-04-15,WWI,West Wits Mining Ltd,Materials,52502334.46,2625116723.0,0.02,0.02,1603079.0,0.0
2025-04-15,PVE,Po Valley Energy Ltd,Energy,52153272.95,1158961621.0,0.045,0.045,20000.0,0.0
2025-04-15,MSV,Mitchell Services Ltd,Materials,52015498.95,212308159.0,0.25,0.245,184432.0,-2.0
2025-04-15,BXN,Bioxyne Ltd,Household & Personal Products,51955889.57,2164828732.0,0.023,0.024,426034.0,4.35
2025-04-15,DNA,Donaco International Ltd,Consumer Services,51886354.04,1235389382.0,0.042,0.042,313828.0,0.0
2025-04-15,LM8,Lunnon Metals Ltd,Materials,51847620.89,220628174.0,0.24,0.235,54361.0,-2.08
2025-04-15,LRT,Lowell Resources Fund,Not Applic,51725787.5,41380630.0,1.21,1.25,15146.0,3.31
2025-04-15,AII,Almonty Industries Inc,Materials,51694473.6,21539364.0,2.36,2.4,270550.0,1.69
2025-04-15,RZI,RAIZ Invest Ltd,Financial Services,51604588.63,105315487.0,0.505,0.49,10045.0,-2.97
2025-04-15,VHM,VHM Ltd,Materials,51573113.6,217149952.0,0.23,0.2375,248787.0,3.26
2025-04-15,MTH,Mithril Silver and Gold Ltd,Materials,51017232.7,145763522.0,0.37,0.35,371990.0,-5.41
2025-04-15,TVL,Touch Ventures Ltd,Financial Services,51003194.76,708377705.0,0.07,0.072,283737.0,2.86
2025-04-15,SMN,Structural Monitoring Systems Plc,Technology Hardware & Equipment,50920665.84,154305048.0,0.335,0.33,37032.0,-1.49
2025-04-15,FLC,Fluence Corporation Ltd,Utilities,50805421.36,1080966412.0,0.049,0.047,115265.0,-4.08
2025-04-15,IDA,Indiana Resources Ltd,Materials,50775864.18,642732458.0,0.08,0.079,445626.0,-1.25
2025-04-15,SGQ,ST George Mining Ltd,Materials,50688626.27,2667822435.0,0.018,0.019,3153166.0,5.56
2025-04-15,MNS,Magnis Energy Technologies Ltd,Materials,50378922.34,1199498151.0,0.042,0.042,0.0,0.0
2025-04-15,MHK,Metal Hawk Ltd,Materials,50357163.64,121342563.0,0.41,0.415,110835.0,1.22
2025-04-15,E25,Element 25 Ltd,Materials,50294728.22,228612401.0,0.22,0.22,57360.0,0.0
2025-04-15,TIP,Teaminvest Private Group Ltd,Financial Services,50019356.5,27037490.0,1.75,1.85,5405.0,5.71
2025-04-15,VFY,Vitrafy Life Sciences Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",49813772.46,40499002.0,1.195,1.23,22623.0,2.93
2025-04-15,HE8,Helios Energy Ltd,Energy,49444318.53,2746906585.0,0.017,0.018,854982.0,5.88
2025-04-15,NUZ,Neurizon Therapeutics Ltd,"Pharmaceuticals, Biotechnology & Life Sciences",49230576.6,492305766.0,0.11,0.1,64197.0,-9.09
2025-04-15,CTP,Central Petroleum Ltd,Energy,49187048.72,745258314.0,0.066,0.066,100568.0,0.0
